,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,market_cap
EOAN,0.0,-0.04978837699064764,-0.12272425186606839,-0.009913529263793519,0.04561413314981033,-0.11498971324033314,-0.20459914582062222,0.03640442269545319,-0.0008924447964028248,-0.06697584339355123,0.13208253446900464,-0.11323642898265318,-0.16437498105697057,-0.004224500954077337,-0.05358112732052278,0.08207257894435038,0.0016344241915107194,0.029149271120264553,0.016779562632472267,-0.03516954267714334,-0.009674310995203883,-0.002420049415151393,-0.22001887828622457,-0.15135682039127674,-0.04168920252184538,0.0033295083147968363,-0.036335512368235845,-0.2275041297134669,0.10732779331139608,0.08978048793945659,0.1600214794498498,0.08646979867123816,-0.11741225831334501,0.055751190256448035,0.02422094634187455,-0.061028602217607975,0.08516384532164811,0.014802383157458632,-0.07548949491111578,0.017894806924656503,0.10699443869154779,-0.06780033886621806,0.06310165035818427,-0.0730755346990345,-0.04354168812000114,0.14084182729904327,0.05945760361539465,0.04085288603386639,0.04077205613932611,-0.16520793516531895,-0.11242872717422692,0.012223448788480251,0.17965192524232432,0.13405933794617142,-0.0215894944749907,-0.038506944679354005,Large-Cap
EUZ,0.0,-0.008267954357630614,0.134738621840929,0.05872315896681468,0.07333480303002471,0.07762540454118505,-0.12315906022778,-0.07008926349656164,-0.03342237689315386,0.004135139140020394,-0.0781206611648394,0.06568743638602292,0.1378717224528585,0.015855660009418182,0.003213439811453611,0.0852438127468731,-0.09807255127596626,-0.008620617625800353,-0.0931535395258769,-0.0821601858971136,-0.07415552010352766,0.12515801152774686,-0.041539785049309774,-0.11357587452671869,-0.028655758516969887,0.07672059405093545,0.0545519285347742,0.11317042905189423,0.1251886404995588,0.15134075004870007,0.1513311336911034,0.047742784869007515,-0.009763490202462255,0.010103625658243187,0.1931769708320088,0.25751631526831176,0.07347636560687187,0.08052628204021506,0.5042654317558155,0.2591843326282155,-0.0444781455508213,-0.16477920588229822,-0.42548387561705026,-0.46035511065007684,0.3548654228929622,0.24511510064111386,0.09598781584223604,-0.0779031464541895,-0.3600642344557635,-0.36519544664373504,-0.11693447839866422,0.15341451917337823,0.1823034193809614,-0.19343062601696948,-0.22704657304045106,0.008424599831508006,Small-Cap
E4C,0.0,0.0462940036372641,-0.037855079441502126,0.027084506161255906,-0.01134883228300576,0.0368024846713626,-0.13085248215286083,-0.0642364299854351,-0.022095244524789948,0.08637966648080808,-0.03839492605935091,0.00885295055616897,0.11658809555295835,-0.003008301823807402,-0.036454446252716766,0.12962530362649538,0.26203847915662704,0.13127877885395245,0.010414671200996706,0.09326285333853956,0.18600181183576536,-0.16362207677826612,-0.0689694760438273,0.06901086581897986,-0.09221373466488636,-0.036709830660805354,0.009711250084909473,0.04967750241568192,-0.05857941759695251,0.04467167156941265,0.12508938139584758,0.10222567825254614,0.0472123975732337,-0.2147929577884904,-0.06573297836184444,-0.04527954817509139,0.061788885892095635,-0.034880165580826406,-0.08332557923141348,-0.09210780084251136,0.011266679990161066,0.03726197013949739,0.03358239446878186,0.06947648004473339,0.4551709972270721,0.34938837398318445,0.13251802806907742,0.3679328310920229,-0.01273885350318471,0.026523297491039433,-0.005281868969019832,0.01792894159093228,0.2937559931404652,-0.19081502946692852,-0.4186534636373981,-0.1389539748953973,Micro-Cap
EIN3,0.0,-0.03280982508373653,0.05126692888155704,0.18708830818538824,0.05530104976892125,-0.0040204351984598485,-0.1432084559583725,-0.0911385285402816,0.032173181751793845,0.026317380824437686,-0.060036252019175174,-0.034276402518778726,0.04099140750906938,-0.013032976543732921,-0.024055498218017002,0.007609126236505892,0.051154733545929476,-0.052863263193369536,0.01694843989805528,-0.09134992271873354,-0.020676031288186625,0.15253021047705295,0.024271169940914827,0.006800634422926555,0.0038907334984135122,0.04990634537498684,0.05998815338527441,0.056712847247018194,0.04396951017594608,0.35498491641443075,0.29717710149774246,0.16395330154607257,0.1180792714088077,0.03615925174991319,-0.0015862372792895263,-0.268222688621389,-0.09495401275775117,0.15928430407570016,-0.2100326743136166,-0.012523800859521761,-0.06907739794461887,0.06218238723099656,0.31391955235710634,0.18448053442570322,0.3235204310731925,0.22515482881604276,0.1690482402959188,0.12363485280151942,0.0426662239561717,-0.08505110931669324,-0.2545448116865323,0.04138157894736838,0.11793101426583452,0.0020004853135335843,-0.06036065240329025,-0.08504938452827793,Micro-Cap
ELG,0.0,-0.03023993586439888,0.15034571921643103,0.06719499987260336,0.23495410046571874,0.07243131997102892,-0.2557302204449047,-0.11335925535006941,0.22083738750354853,-0.1549582491390007,-0.08752866116041025,0.0022442439974481587,0.17000104322755605,0.02526747229453985,0.1112263173027852,0.1088464366330939,0.25854643174014447,0.16448127086836695,-0.0138643656350399,-0.0035606483195095295,0.19882925545909003,0.05787419492070356,-0.1232615662375035,-0.125321255256038,-0.11459294779905282,-0.07982785133107395,0.06932169735266602,0.14951717007945264,0.2405405510701546,0.26861471766304224,-0.05902576810438964,0.16620326941413932,0.05511346323881661,0.025386538883022114,-0.19764242245894892,-0.13304468939204883,0.2413190451773075,-0.024535326613712605,0.06951865074755403,0.15365177092499938,-0.11236418736905118,-0.18565311386051608,0.12634176064292602,0.07445113752748544,0.38099308261111564,0.05956772568456992,0.08736896189446397,0.2029063729777001,0.1905297415188536,-0.16189858271694801,-0.07022728849805382,0.22865462705706352,0.14419299722719248,0.023162203685467952,-0.027467036474498885,-0.10335391523996618,Micro-Cap
ZIL2,0.0,0.114210619013426,0.06384948449733674,0.16019047186107827,-0.017759474521263474,-0.019424544537918642,-0.17170146766742767,-0.026039415626768037,0.2199870137725055,-0.13070189347735817,0.1109878051021651,0.039249674382425326,0.12118470198327147,-0.012446769322983164,0.1345184030251454,0.07486571160476285,-0.09621226007974892,0.05982748073425381,-0.10930669605182175,-0.03958127547146184,0.17113769671990142,-0.123597769514326,-0.16571223564681659,-0.03478945871932326,0.04846112532900437,-0.07437769097952573,-0.20684039598115944,-0.11010365437101377,0.1418636510062563,0.0847467620872926,-0.10814440761374144,-0.03742279883861643,0.1209316206185338,-0.18637147775793406,-0.2339613759142175,-0.2795286972162344,-0.1121704823100873,-0.13754588610873453,-0.11212870203927738,0.11339841833873165,-0.16950752342955666,-0.1791609781089467,0.14829438296195763,0.13572529185077528,0.3250278595308169,-0.001839263404223468,-0.06875192919713458,-0.15213103726996924,-0.12276106337705717,-0.2323307199762753,-0.06861837056764275,-0.03292802265298045,0.17045498018855043,0.11456113524094591,-0.2649986181806878,-0.21353423314561926,Small-Cap
ELB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13930259916447307,-0.07666654505921067,-0.24605271639103032,-0.49389973192455283,0.25310315635930225,-0.02404424563739138,-0.04821703030111035,-0.044913904059613374,0.1621256520499208,0.05810133743794976,-0.19935624234381366,-0.44124411559122145,-0.5959086078639745,-0.07512651529300873,-0.15738745371165885,-0.32589919070605766,0.07314506575246393,-0.01326945133667412,-0.22957350567876178,0.17898527753972204,0.19699944617406512,0.2392172777174446,0.33005151847583103,-0.040215795313361724,-0.047864136266094315,-0.10935502614758863,-0.23812174835139333,-0.3139920728563341,-0.10655623608017806,0.0795333201502868,-0.11539833834548141,0.020659659296846655,-0.05674342105263164,Micro-Cap
CAP,0.0,-0.04141599622743941,0.0838342518662798,0.0010322015111583482,0.02174382827602761,0.06688300659697632,0.11241149930384586,0.2405902572419083,0.03496827913868561,-0.030639634865810783,-0.001984267179741317,0.11512324137073571,0.14985572821304283,-0.010925695780572231,0.011080611804362928,-0.03196626195079888,0.0032434155023952638,-0.009787140381797732,0.010618420876290724,0.10245838250423067,0.2731039567489342,0.2574160011439057,0.19028258066506543,0.10816392699043798,-0.15277878802507638,-0.11655336009191941,-0.04506223399983944,0.03658370942155442,-0.017096155557769888,-0.007263548983574175,-0.007820732901330563,0.02078210441687034,0.06670923695223796,-0.04111297471873776,-0.05651323599977831,-0.03910948183540641,-0.001880967860349081,0.1008446852358873,0.18415997172178233,0.16501261346030605,0.14296862075620842,0.14068749483299636,0.20967617211748646,0.2582736004973549,0.1534066959040723,-0.23284257043141998,-0.00035017251145819106,0.04429495368891723,-0.08293032591035077,0.309005946859896,0.060958622340208324,-0.08698535190359746,-0.07041861711947528,-0.11734417705673472,-0.0932351376094982,-0.13167655584621818,Small-Cap
ERWE,0.0,-0.1554089709762525,0.03467666354264343,0.0,0.03600543478260754,-0.012021857923498969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09004424778760944,0.08676055284370432,0.4201904444557458,-0.007569964896785408,0.11396664041806859,-0.013879787307258362,0.009569036799902841,0.1259391737750446,-0.0861295783953423,0.02019471756313873,0.21732766113169566,-0.04065834961671422,-0.101603426708616,-0.06526723911093935,-0.06287566785396248,-0.2788829005389515,-0.06219142093581553,0.03723478993958129,-0.29180142576537527,-0.005867670154088733,-0.3696094233336592,-0.5000548814109558,-0.4553616629988946,Micro-Cap
EVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09605269400783922,0.019775686609210696,0.03102681038499533,-0.0036675263523884283,-0.022392639066263098,-0.05201138326902066,0.11809339123458984,0.16238940580667682,-0.014132259856691975,-0.06157961928981259,-0.14018459322044996,-0.00563009410195614,0.0707677952417689,-0.04331961119786032,0.06958033547786857,0.02191737782507852,-0.061185515170991134,0.09975458010212201,-0.033418186920235016,-0.004181171273308193,0.042531939155193266,-0.18207678450868126,-0.05619367311332124,0.05328091698889881,-0.06507090769716517,0.055878909596733806,-0.06152753624485119,-0.056958395577033194,0.07072730882167177,0.007765601242496478,0.1734589526882142,0.03984975497219634,-0.028586193784092773,-0.026921362955327988,-0.008468516151554861,-0.10949077360389436,-0.2051772257309169,-0.05674376334758369,0.08286587484321517,-0.05549199919615866,-0.04608833867892792,-0.06458753594574884,Large-Cap
EVT,0.0,-0.01647018166681069,0.12770279295865472,0.12896571245099353,0.23659837735709255,-0.09366416402171884,-0.22662276609232646,0.08446905069455468,0.11344193378875467,-0.12584372023686274,0.08975866555491496,0.09581964185330549,-0.02497345731586398,-0.03469107871379007,0.06754565694149117,0.029230454373375347,0.025531069268643902,-0.0931406479863437,-0.01579687367430116,-0.11652860648540375,0.2013262503667399,-0.007805881541366522,-0.02907475930841208,0.11186738295172005,-0.17949886472454646,0.101406525338394,0.17784840097805832,0.3415092758503375,0.32417077320235665,0.03740036046632467,0.2734884522668446,0.0369132603966591,-0.07495480635358165,-0.024344390454800635,0.3241182317416307,-0.053035599096279196,0.1406555145581263,0.12230103098624467,-0.018230684321724255,-0.1096115258571817,0.1508372196662997,0.0050331354238370984,-0.012387516056216463,0.08183845206961626,0.26195460590365083,0.10688768435648544,0.142722967948969,0.04291238584474866,-0.26182968860527056,-0.19632190380718573,-0.04215497175015481,-0.2685817535354834,0.03470587948548509,0.09769937186249078,0.09849993022268944,-0.20225847934415686,Small-Cap
FIE,0.0,0.02838835866361311,0.0720205004168808,0.09069740137758298,-0.050924846157986314,0.09337580900231535,0.00829654153430015,0.01745970507544614,-0.004053488653220083,-0.025179407599703163,0.016258744782850387,0.010303119570057806,-0.014925535929704803,0.06109761489804777,0.021487246848471697,0.03868522213754,0.07131659261827794,0.14463145481289996,-0.23161762990304435,-0.33030579961596207,0.1701299999718371,0.030371642864234438,-0.04550957121791033,0.07685167952043614,0.03142034567950125,-0.015581292054131834,0.07219879568674448,-0.08371279175662827,0.06253700289838138,0.05288334310757081,-0.020242868602961206,0.05241120615798733,-0.057112716942608555,-0.021418648256268602,-0.1578592465154255,-0.05519792887889796,0.08560583110692987,0.05327758223493517,0.04088274288904237,0.08946868971511712,-0.0659802130986834,-0.07888228529553676,0.043369287892557784,0.04041865715922199,0.04919480708037405,-0.04195590625345269,-0.035236909209511946,-0.07484957066977904,-0.09229380451087899,-0.08117011533092466,-0.22466179268691366,-0.10603102480391768,0.06297437027961417,0.2741233541404726,-0.020203754939381202,-0.07931415212968607,Mid-Cap
SIS,0.0,0.17485304129857226,0.031969511451757526,0.19155865868416,0.1614215473714382,-0.05328154977422672,-0.01589662145770332,0.037315637431205584,-0.042748752874220086,0.1114255854815227,-0.1079488804612202,-0.07237569438977565,-0.04189479023116738,0.012233055924886216,-0.02869770618843248,-0.005789912206501047,0.0912459108482302,0.25231741705936916,0.027103661686380676,-0.0854330396881533,0.001110280807839592,0.03723184844749672,0.10843948386482705,0.005335094062512313,-0.05470872404425264,-0.05470775596218358,0.029337805241673065,0.28725278771924767,-0.011459212092496673,-0.10777801119940866,0.1681337417910307,0.3420904216845513,0.2880578793857953,-0.06862530663161515,-0.09976612422370401,-0.1035833182196838,0.06973244005162726,0.24594529698107404,0.22178183602024681,0.1762215236365794,0.08757760496671785,-0.005924804900076852,0.04016071330718707,0.02028532442855857,0.009388380406175179,0.05148159121038054,0.002420595575917117,0.00849809684922831,0.08242035462015274,0.08899828506953522,0.1358963426857953,0.00890992848567107,0.011723566157457954,-0.011278094733985666,-0.016795845933606057,-0.029739330163986888,Micro-Cap
FTK,0.0,-0.01779712557216473,-0.029159198305360956,-0.0029800160699829936,0.08783226028902913,0.17987427439544423,0.0749374540947485,0.022301819679729995,0.10072822637134826,-0.0337624559989641,-0.07764179868741661,-0.14904987932406322,-0.031835786758436235,-0.07616118456451526,-0.057804645890704665,0.04031881651593383,0.06554229787970067,0.2793837033987443,0.25900255449728826,0.23388026536529605,0.022123703371700998,0.3191503710052632,0.09940246762638072,0.10747128381968274,0.15435842495664742,-0.12187058409264007,-0.03731662512467593,-0.01016065941834754,-0.01959822981374204,0.13984368591597418,0.06566733055502727,0.4401149324248974,0.17305387062687694,0.05254005004308704,-0.060997490339800065,-0.2664220090127498,-0.08418806591010652,-0.012160787648100913,0.2994180399179003,-0.06433223697039814,0.12713677533085543,0.26027990918480604,0.21734671572059971,0.2489391271137893,0.025961951782714876,0.2974627534518395,-0.3020856091425238,-0.7267414134721498,-0.06713066190991912,-0.24102545758257432,-0.3001745750867112,-0.11311358925607584,-0.0863279381792934,0.1537544242566875,-0.05862819803026753,0.02129099886006891,Small-Cap
FEV,0.0,-0.10310175607357397,0.049240543422520267,0.22724520349391586,0.06563389310307977,0.07753273056407961,-0.10580388443457855,0.03883339083237436,-0.024599604640411776,-0.013808411062568138,0.030899048104216398,0.11431113200626597,0.15072803928668765,-0.06266045693856148,0.020571981888719115,0.05802545472511378,0.07215074484605699,-0.05148678259008266,0.02506622441586659,-0.019639558798173584,0.18761077080936506,0.01445664738705954,0.023386535806443787,0.012740677518796595,0.024060690878778823,0.022884482963104524,0.06275105424361249,0.0847417946905995,0.026300787524977443,0.053974382859850456,0.05907065516550358,0.13092638826460234,0.06572721864667619,-0.0880858093720781,0.052368846240712585,-0.15517559608705123,0.06379602648644722,0.032786885245901454,0.003196351909680928,-0.03805181160792026,-0.1342260938387857,-0.08714748238327541,0.0982498568262744,-0.01857591510975587,0.042535523159254573,-0.0003283190918982326,0.06159289912438548,0.011958187390542774,0.0891538898353208,0.07474008025177414,0.06885704411049365,-0.015368594781515199,0.045951230384260855,0.05566575750062008,0.04838520258367596,-0.10822504760837937,Micro-Cap
FPH,0.0,0.3685596626306724,-0.05156828459316232,0.1462928204614573,0.1767046012827076,0.05788813482033395,-0.1521956135703305,-0.18567313799002294,0.04729697060228277,-0.0268322880532762,-0.021907651697969266,0.08353706290745921,0.00926683352664659,0.06645106831403158,0.17734447704362544,0.24338952370177624,0.10066763513796917,0.012482286733161096,-0.06083467525920605,-0.08215739107309472,0.04443811980787671,0.07701251067039694,-0.01209267665540481,-0.021829807379468602,-0.028921937236565554,-0.0689632753425633,0.026139351373698272,0.16615876403083285,0.09786421710807125,0.09362796901113546,-0.05034888293813378,-0.131053782332625,-0.09435528840995,-0.16958416144320443,0.05363408166372219,-0.01074795081967217,-0.0735946279234283,0.021305015848993802,0.013330257175425908,0.00538267797627201,0.020092715463053468,-0.15183725517884716,0.04719621138736407,0.01766432800915574,-0.01520633678857819,-0.0395181710873822,-0.0021838301069312394,-0.01872651073088727,-0.049111318989709996,0.05362749206002193,0.03537775393179299,0.007252295472211401,0.13320146155759183,-0.02451384270934831,-0.06573582478830986,-0.08979040212443068,Micro-Cap
FRA,0.0,0.005636821019286309,0.07252451831470319,0.14043326424443237,0.09359812102191456,0.06550800274583524,-0.07074420677361848,-0.1470819946914662,0.06033098701881601,-0.022190249913308424,0.025595157543004454,-0.02700128426299908,0.0018270323904649999,0.022703379333663287,0.0950895119405204,0.10427586894332475,0.011630017235892076,-0.028903467659401327,-0.053592452700852555,-0.03597993499558816,0.09495912807988871,0.08481376464771584,-0.03844963542613755,0.0357924423413285,-0.07383384551356142,-0.054104340067765544,-0.02916891500541763,0.0894836282978615,0.09451884355648987,0.2469962829384056,0.11628054746599958,0.024611617764487503,0.057778774944834854,-0.0808741436579864,-0.020317819204884846,-0.1631705502563966,0.023905341725999785,0.06877471493838083,0.03176159843664683,0.01005076319531506,-0.2172744813434444,-0.32287720283901755,-0.10052265632390489,0.15548586448746837,0.1604613823293295,0.17799677893041554,-0.024764046435071574,0.08134987880332534,-0.026438951233386798,-0.14729694152027917,-0.13777125895566966,-0.07453951585783647,0.21901156507950725,-0.023435271259448442,0.03371214093642427,-0.049612568944301216,Mid-Cap
